acc_x[mg],acc_y[mg],acc_z[mg]
999.424,-3.904,23.424
1001.864,-4.88,24.888
999.912,-8.784,22.448
996.008,-0.976,23.424
999.912,-6.344,20.984
1001.376,-2.928,26.352
1002.84,-6.832,21.96
995.032,-4.88,19.032
1002.352,-4.88,19.52
997.472,-4.88,23.912
996.984,-4.88,22.936
996.008,-4.392,20.496
1005.768,-5.856,19.52
997.472,-7.808,22.936
1000.4,-9.272,19.52
995.52,-2.928,21.96
999.912,-1.952,23.424
1000.4,-4.88,24.4
997.472,-4.88,28.304
997.96,-1.952,22.936
997.96,-3.416,23.912
997.96,-8.296,21.472
998.448,-2.928,22.936
998.936,-8.784,25.376
996.496,-9.272,24.4
997.96,-2.928,17.568
996.008,-0.488,25.376
997.96,-7.808,14.64
996.496,-7.32,20.496
1001.864,-5.856,23.424
996.984,-2.928,24.4
996.008,-4.392,23.424
994.544,-3.904,24.4
999.912,-1.952,24.888
999.424,-6.832,20.496
1001.864,3.416,20.496
999.912,-5.368,24.888
1002.352,-4.88,20.984
997.472,-2.44,19.032
999.424,-3.416,21.472
997.472,-5.368,21.96
998.936,-4.88,22.936
996.984,-11.224,19.52
998.936,-4.88,24.888
1000.4,-6.832,23.424
995.032,-4.88,16.104
999.424,-5.856,24.888
995.032,-4.392,24.888
998.448,-5.856,21.472
999.912,-4.88,20.008
1003.816,-4.88,21.472
997.96,-0.488,19.52
999.424,-4.392,24.4
996.496,-7.808,20.008
1005.28,-5.856,19.032
996.008,-1.464,21.96
1000.4,-6.832,21.472
1000.888,-6.832,23.424
997.96,-5.856,22.448
996.496,-6.344,20.496
999.424,-5.368,21.472
999.424,-3.416,25.376
998.448,-7.32,23.424
995.52,-7.32,20.008
998.448,-3.904,23.912
998.936,-0.976,22.448
993.568,-5.856,20.984
995.032,-1.464,24.4
998.448,-4.88,22.936
996.496,-0.976,16.592
996.008,-4.88,21.96
996.008,-9.272,22.936
998.448,-2.928,15.128
1000.4,-5.368,20.984
996.496,-3.416,22.936
1000.888,-2.44,20.984
999.912,-3.904,21.96
999.912,-1.952,23.912
999.424,-1.952,19.52
1003.816,-5.368,21.96
999.424,-3.904,20.008
1002.84,-2.44,17.568
1003.816,-5.856,21.472
1000.4,-3.416,18.056
1002.84,-6.344,24.4
994.056,2.928,20.496
998.936,-2.44,20.008
998.448,-2.44,20.984
999.424,-2.44,21.472
996.008,-4.392,22.448
1002.84,-4.392,19.52
1000.4,-4.392,21.472
998.448,-6.344,18.544
994.544,-1.952,20.496
1001.864,-6.832,22.448
995.032,-7.808,23.424
999.424,-5.368,19.52
999.424,-4.392,20.984
999.424,-5.856,20.008
999.424,-4.392,21.96
997.472,-3.904,21.96
996.008,-4.88,21.472
997.96,-4.88,21.472
1001.864,-1.952,18.544
996.984,-4.88,20.496
1000.4,-9.272,18.056
996.008,-6.832,20.984
1001.864,0.488,22.448
997.472,-5.856,20.984
1001.376,-6.344,21.472
995.032,-4.88,21.96
997.96,-6.344,19.52
1000.4,1.952,18.544
1000.4,-0.0,24.4
1000.4,1.952,20.984
993.08,-4.88,22.936
1002.352,-6.832,22.936
999.912,-1.464,21.96
997.96,-8.296,21.96
998.936,-2.928,21.96
998.936,-1.952,20.496
998.448,-7.32,21.472
999.424,-6.832,22.936
1001.864,-5.368,19.52
1000.888,-2.44,27.816
997.472,-3.416,20.496
999.912,-0.976,23.912
997.472,-7.808,20.984
998.448,-0.488,24.4
993.568,-2.928,18.056
997.472,-5.368,20.984
998.448,0.976,21.472
997.96,-2.928,21.96
999.912,-1.464,21.472
995.52,-6.344,20.984
996.008,-3.904,21.96
1000.888,-2.928,20.496
996.984,-4.88,21.96
998.448,-2.44,20.008
997.96,-8.784,20.008
994.544,-4.88,19.52
998.448,-2.928,20.008
997.472,-4.392,21.96
997.96,-5.856,18.056
997.472,-8.784,19.52
999.912,-1.952,20.496
998.936,-5.856,20.008
1000.888,-8.784,24.4
999.912,-5.856,24.888
998.936,-3.904,20.984
997.96,-6.344,24.4
1001.376,-6.344,22.936
997.96,-0.976,24.888
1005.768,-3.904,22.936
996.984,-1.464,23.912
1001.376,-3.904,21.472
993.568,-1.952,19.032
1001.864,13.664,5.856
972.096,84.424,-35.624
982.344,-10.248,28.792
997.472,5.368,20.496
1003.328,8.296,21.96
998.448,1.952,23.424
997.472,5.368,21.96
1004.792,2.928,20.984
998.936,5.856,20.984
1000.888,6.344,21.472
996.008,5.368,20.496
1002.84,8.784,24.888
998.448,9.272,21.96
999.912,10.248,21.96
996.496,5.856,26.352
1001.864,2.928,25.376
994.056,3.904,18.544
1001.864,5.856,22.448
996.984,7.32,22.448
1001.376,4.392,20.984
1000.4,3.904,22.936
997.96,7.808,20.496
1000.4,3.904,20.496
997.96,6.344,22.936
1002.352,4.392,21.472
998.448,8.296,19.032
1001.864,7.32,25.864
997.96,6.344,21.96
1001.864,4.88,18.544
998.936,6.832,19.52
1001.376,2.928,20.496
997.472,7.808,22.448
1004.304,7.32,20.008
996.008,8.784,21.472
995.52,1.952,25.864
996.008,4.392,21.96
1000.888,8.296,21.472
995.52,7.808,22.448
997.472,3.904,17.568
1000.4,8.296,20.008
1005.28,5.856,20.984
996.496,3.416,22.936
1002.352,6.832,25.864
996.008,6.344,19.52
999.912,4.88,23.424
998.448,2.928,23.424
1001.864,6.832,22.448
999.424,0.488,22.448
998.936,9.272,22.448
997.96,9.272,20.008
997.472,7.32,20.496
997.472,3.416,21.472
998.448,7.808,21.96
1003.816,7.32,19.032
997.472,3.904,20.496
1008.696,14.152,16.592
998.936,10.248,-21.472
997.96,7.808,29.28
1000.888,-12.2,11.224
993.08,-2.928,21.96
997.472,0.976,20.496
1000.888,6.832,23.424
995.032,8.296,20.496
1003.328,5.368,23.912
1000.888,6.344,18.056
996.496,6.344,22.448
998.448,3.904,21.96
1000.888,5.856,18.056
992.592,109.8,-25.864
1003.816,-4.88,-1.952
1016.504,106.872,35.136
969.656,82.96,-14.64
967.216,42.456,85.888
947.696,-226.432,37.088
1014.064,-106.384,-109.312
1070.672,-42.456,64.904
1418.616,-363.56,261.08
1364.448,-142.496,-316.224
924.272,40.992,0.0
1091.656,24.4,188.856
261.568,286.944,-298.656
-566.08,146.888,48.312
938.424,208.376,-2577.128
-690.52,349.408,-542.168
63.928,-161.528,-216.672
-878.888,160.552,-663.192
-656.848,46.848,-959.408
-998.936,-155.672,-620.736
-1001.376,8.296,-516.304
-1013.088,-202.032,-47.824
-1316.624,-155.184,-144.936
-704.184,-183.0,61.976
-1065.792,-133.224,-147.864
-752.496,-248.392,74.664
673.928,-2725.968,-1238.544
-915.976,-119.072,69.296
-1123.864,-153.232,265.96
-935.984,-135.176,69.784
-1018.456,-163.48,289.384
-941.84,-313.784,199.592
-911.096,104.432,-93.208
-845.216,6.832,162.992
-1018.944,-105.896,68.32
-928.176,-31.72,-95.648
-980.88,-9.76,138.104
-1017.48,-19.032,120.048
-984.296,-4.88,109.312
-1002.84,-29.768,99.552
-963.312,-22.936,93.208
-1005.768,14.152,98.088
-998.448,-40.016,75.64
-1007.72,-12.688,74.176
-969.168,-13.664,71.736
-1001.376,-15.616,74.664
-987.224,-12.2,70.76
-985.272,-12.688,83.448
-989.664,-14.152,80.032
-997.96,1.952,94.672
-994.056,-13.664,69.296
-999.912,-11.224,70.272
-979.416,-8.296,72.224
-989.664,-12.688,66.856
-973.56,-11.712,69.296
-994.544,-6.344,66.856
-985.272,-3.416,70.76
-985.272,-12.2,65.392
-990.64,-13.664,68.32
-991.128,-6.832,63.928
-1003.816,-11.224,65.88
-997.96,-12.688,70.76
-998.936,-7.32,65.392
-989.176,-9.272,63.44
-984.296,-8.784,69.296
-1012.6,5.368,78.08
-997.96,-3.904,57.584
-990.152,-8.784,62.464
-1001.864,-8.784,58.56
-1001.864,9.76,57.096
-1010.16,-9.272,58.56
-986.736,-20.008,75.152
-983.32,-15.616,56.12
-1002.84,-9.76,64.904
-995.032,-4.88,61.0
-995.52,-11.224,55.632
-992.104,-11.712,64.904
-991.616,-8.784,63.44
-993.08,-8.296,62.464
-988.688,-4.88,58.56
-999.912,-5.368,52.704
-992.592,-0.488,57.096
-1001.864,-5.368,53.192
-992.592,-5.856,53.192
-1004.792,-3.904,45.384
-984.784,-5.368,51.24
-994.544,-4.392,45.384
-995.52,-3.904,47.824
-998.448,-8.296,48.8
-995.032,-3.904,49.288
-995.52,-3.416,51.728
-993.08,-0.976,47.824
-984.784,-4.88,30.744
-987.712,-5.368,45.872
-999.424,-0.488,40.504
