acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
549.976,46.848,449.936,0.000,0.000,0.000
-50.264,28.792,819.840,0.000,0.000,0.000
-21.472,-57.584,1033.096,0.000,0.000,0.000
115.656,-14.152,916.952,0.000,0.000,0.000
24.888,50.264,923.296,0.000,0.000,0.000
28.792,0.976,999.912,0.000,0.000,0.000
-4.392,-25.864,970.144,0.000,0.000,0.000
-73.200,94.184,1148.752,0.000,0.000,0.000
-45.872,56.120,1028.704,0.000,0.000,0.000
-58.072,0.976,1005.280,0.000,0.000,0.000
145.912,-81.496,1006.256,0.000,0.000,0.000
1.952,-142.984,982.832,0.000,0.000,0.000
-42.456,-13.176,1004.792,0.000,0.000,0.000
-30.744,20.008,1067.744,0.000,0.000,0.000
-121.024,-395.280,1488.888,0.000,0.000,0.000
1285.880,-147.376,816.912,0.000,0.000,0.000
259.128,-198.128,1084.824,0.000,0.000,0.000
-638.792,-90.768,1307.840,0.000,0.000,0.000
-3.416,-400.160,1846.104,0.000,0.000,0.000
286.944,-286.944,1315.160,0.000,0.000,0.000
48.312,-163.480,1589.904,0.000,0.000,0.000
262.544,-149.328,1025.776,0.000,0.000,0.000
544.120,199.104,873.520,0.000,0.000,0.000
521.184,60.512,1428.376,0.000,0.000,0.000
-155.184,263.032,1089.704,0.000,0.000,0.000
84.424,416.752,610.488,0.000,0.000,0.000
152.256,391.864,904.752,0.000,0.000,0.000
-183.488,591.944,413.336,0.000,0.000,0.000
143.960,573.888,169.336,0.000,0.000,0.000
0.976,592.432,-18.544,0.000,0.000,0.000
-497.272,1076.528,-278.160,0.000,0.000,0.000
71.736,719.312,-363.072,0.000,0.000,0.000
59.536,860.344,-269.376,0.000,0.000,0.000
-78.080,945.256,-49.776,0.000,0.000,0.000
85.888,833.992,-111.264,0.000,0.000,0.000
29.768,944.768,-166.896,0.000,0.000,0.000
-42.456,1038.952,134.200,0.000,0.000,0.000
143.472,870.104,-185.928,0.000,0.000,0.000
258.152,907.192,15.128,0.000,0.000,0.000
-112.240,1117.520,333.304,0.000,0.000,0.000
176.656,946.232,11.224,0.000,0.000,0.000
256.688,946.232,137.616,0.000,0.000,0.000
-131.760,1134.112,396.256,0.000,0.000,0.000
221.552,924.272,51.728,0.000,0.000,0.000
263.032,936.960,-3.416,0.000,0.000,0.000
60.024,1035.048,214.232,0.000,0.000,0.000
153.720,949.648,74.176,0.000,0.000,0.000
189.832,940.376,38.064,0.000,0.000,0.000
5.368,1039.440,216.184,0.000,0.000,0.000
181.536,954.528,30.744,0.000,0.000,0.000
101.992,1013.576,121.024,0.000,0.000,0.000
54.168,1031.632,130.296,0.000,0.000,0.000
164.944,963.800,74.664,0.000,0.000,0.000
144.936,1001.376,99.064,0.000,0.000,0.000
86.864,1014.064,110.776,0.000,0.000,0.000
145.912,986.736,90.768,0.000,0.000,0.000
162.504,977.464,81.008,0.000,0.000,0.000
89.304,1007.232,112.728,0.000,0.000,0.000
176.656,931.592,118.096,0.000,0.000,0.000
126.880,1000.888,86.376,0.000,0.000,0.000
-20.984,1050.664,131.272,0.000,0.000,0.000
154.696,968.680,36.112,0.000,0.000,0.000
92.232,1010.160,123.952,0.000,0.000,0.000
34.160,1023.336,123.952,0.000,0.000,0.000
175.192,968.680,40.504,0.000,0.000,0.000
70.760,1016.504,119.072,0.000,0.000,0.000
141.032,976.488,79.056,0.000,0.000,0.000
126.392,980.392,16.104,0.000,0.000,0.000
96.136,1009.184,90.280,0.000,0.000,0.000
108.336,984.296,40.504,0.000,0.000,0.000
172.752,968.192,36.112,0.000,0.000,0.000
80.520,1010.648,151.768,0.000,0.000,0.000
111.264,996.008,60.512,0.000,0.000,0.000
121.024,991.616,66.856,0.000,0.000,0.000
45.872,1013.576,130.784,0.000,0.000,0.000
104.920,986.736,63.440,0.000,0.000,0.000
93.696,976.976,3.416,0.000,0.000,0.000
23.912,1003.816,-46.848,0.000,0.000,0.000
25.376,973.560,-135.664,0.000,0.000,0.000
49.288,927.200,-196.664,0.000,0.000,0.000
71.248,877.912,-250.344,0.000,0.000,0.000
65.392,907.192,-146.888,0.000,0.000,0.000
118.096,838.872,-35.136,0.000,0.000,0.000
392.840,609.024,-23.912,0.000,0.000,0.000
72.712,748.104,340.624,0.000,0.000,0.000
-15.128,744.200,269.376,0.000,0.000,0.000
243.024,584.624,411.872,0.000,0.000,0.000
89.304,602.680,731.024,0.000,0.000,0.000
179.096,459.208,524.112,0.000,0.000,0.000
161.528,296.216,800.808,0.000,0.000,0.000
173.728,224.968,1135.576,0.000,0.000,0.000
124.440,179.096,1015.528,0.000,0.000,0.000
223.016,185.928,1125.328,0.000,0.000,0.000
72.712,79.544,1579.168,0.000,0.000,0.000
312.808,45.872,994.544,0.000,0.000,0.000
-16.592,175.192,1432.280,0.000,0.000,0.000
59.536,45.384,1524.512,0.000,0.000,0.000
296.216,118.584,733.952,0.000,0.000,0.000
-45.872,73.200,1411.296,0.000,0.000,0.000
