acc_x[mg],acc_y[mg],acc_z[mg]
-6.456,-28.842,995.468
-24.765,-365.549,1015.565
-20.445,-230.406,1017.416
1.561,233.496,985.077
-1.851,429.829,976.725
-40.037,244.684,986.660
-31.504,-160.024,1026.792
-21.040,-279.669,992.065
-26.038,43.228,988.557
-11.012,360.229,997.263
-16.882,373.801,1019.564
-26.044,185.864,1011.922
-27.146,-3.327,998.733
-28.430,-76.196,987.695
-28.781,32.084,1002.869
-11.379,215.558,1008.210
-6.430,283.454,1009.888
-27.454,232.720,997.960
-30.539,121.369,978.402
-32.703,-56.984,991.391
-31.180,-56.445,997.600
-22.862,119.646,999.290
-9.116,235.505,1020.656
-29.403,159.249,1009.199
-44.680,102.394,986.802
-18.341,27.720,994.929
-5.105,-86.625,992.411
-12.138,18.637,989.348
-13.277,175.252,995.392
-25.009,197.906,1005.892
-27.392,121.594,993.938
-28.527,39.066,993.184
-21.796,-28.198,1009.675
-14.200,46.652,1015.128
-12.761,170.985,1013.036
-21.120,186.681,996.615
-29.175,94.992,1000.868
-26.224,-3.930,999.266
-22.479,8.597,1004.201
-16.871,129.386,997.398
-19.770,161.880,1003.278
-11.307,101.963,994.357
-17.718,38.631,994.635
-27.697,33.394,994.562
-17.628,92.636,1003.945
-19.235,116.941,999.145
-22.783,98.084,1009.457
-20.963,123.485,1005.127
-17.322,137.107,1009.599
-19.172,93.688,997.911
-30.523,29.562,1003.303
-21.311,46.197,1007.104
-15.591,127.788,1007.771
-10.515,147.013,1011.658
-16.882,99.111,993.622
-26.304,54.638,998.801
-27.817,63.856,992.179
-23.540,114.659,1005.314
-7.460,127.551,1008.840
-19.633,103.417,1003.805
-22.054,92.856,992.201
-28.491,62.635,993.464
-19.764,82.231,1001.234
-22.239,125.937,1005.033
-14.094,122.982,1001.751
-24.179,84.708,993.866
-18.435,68.932,994.732
-27.584,83.294,1002.023
-18.777,141.434,1001.726
-35.973,86.723,997.443
-17.889,42.686,1003.859
-26.879,-32.394,974.826
-17.569,-8.723,991.149
-6.907,136.638,962.864
4.445,-96.051,938.450
-76.557,-154.810,878.186
-27.960,460.452,852.167
-9.780,1070.682,970.142
91.211,1729.654,1317.021
118.212,2211.904,1105.366
194.427,2364.245,-420.443
111.847,1446.477,-2227.606
168.043,437.078,-3598.828
-336.034,-2194.495,-4208.942
26.309,-6800.796,-1338.313
580.192,-3198.261,372.725
62.806,-155.198,-443.174
-170.391,699.094,-661.430
-152.770,-433.808,-702.427
282.578,-2095.682,-411.909
189.443,-2132.560,-288.842
26.571,-997.660,-356.669
-13.237,-539.227,-279.270
55.749,-801.178,-169.089
40.355,-1143.302,-170.669
64.178,-1009.171,-200.693
16.566,-746.953,-233.785
19.369,-890.617,-213.684
33.612,-1281.317,-104.566
83.558,-1395.019,-83.740
47.441,-1063.660,-111.666
4.918,-741.118,-37.991
-18.949,-735.634,73.868
11.395,-1026.709,143.942
42.601,-1252.097,182.511
57.714,-1046.361,218.375
25.428,-687.766,249.209
-15.421,-713.390,354.231
4.040,-1028.818,431.997
53.115,-1239.024,467.275
61.990,-931.908,460.461
-31.500,-461.482,540.881
-50.825,-294.303,685.686
6.965,-463.011,767.898
11.788,-736.554,779.021
4.930,-700.439,793.765
-27.248,-424.035,840.736
-24.225,-250.406,888.650
-17.366,-293.530,894.313
-20.343,-453.530,891.696
-30.200,-498.301,909.900
-42.700,-303.096,969.575
-28.554,-53.207,994.505
-33.481,-3.862,967.597
-42.193,-275.497,979.445
-35.361,-507.154,957.542
-45.820,-328.046,990.743
-24.168,43.228,1004.960
-31.033,223.331,977.024
-59.544,80.985,975.167
-64.930,-330.259,1003.094
-53.849,-364.810,1000.082
-44.098,69.575,987.282
-16.720,368.832,973.345
-64.211,209.507,987.067
-56.377,-118.886,1007.732
-44.604,-72.692,995.972
-45.286,180.388,983.067
-37.652,314.613,992.157
-52.499,273.878,982.030
-41.955,98.867,1002.310
-51.002,6.388,986.965
-54.002,161.546,981.038
-57.257,326.137,990.917
-46.933,386.008,998.786
-44.464,267.977,990.473
-49.448,32.458,985.992
-57.569,20.134,978.248
-43.233,242.235,990.607
-36.149,391.778,992.085
-43.049,373.844,1005.487
-43.049,221.494,980.367
-49.496,-76.161,990.755
-52.554,-110.243,986.300
-52.213,207.270,989.798
-27.415,381.132,1026.136
-16.806,340.006,992.479
-23.901,183.486,983.568
-46.729,-87.806,989.796
-60.695,-226.714,1006.765
-35.496,-10.343,986.416
-14.464,255.855,1010.408
-21.503,306.209,993.783
-46.629,211.956,990.724
-29.114,86.487,969.171
-16.618,-15.534,967.749
-29.193,47.635,974.204
-34.660,231.765,967.756
-24.931,265.487,986.072
-30.697,160.626,986.925
-39.101,53.349,994.858
-35.336,5.436,987.319
-28.139,74.172,996.659
-23.731,190.751,999.803
-22.139,219.144,1002.098
-29.530,157.868,990.018
-29.907,64.771,996.207
-22.012,44.657,1005.057
-25.974,120.359,1016.401
-23.075,178.733,1012.162
-29.680,171.319,1002.023
-50.992,108.310,998.339
-42.468,83.432,988.684
-25.653,134.781,994.059
-15.210,155.121,987.759
-31.877,106.290,988.491
-49.289,81.718,999.396
-39.887,116.398,998.812
-17.244,127.817,996.920
-9.515,127.518,986.416
-15.046,134.426,987.783
-16.214,123.587,987.671
-14.634,94.640,997.006
-12.661,89.012,1003.916
-20.639,112.313,1013.996
-27.557,118.878,1011.403
-23.766,117.825,1023.522
-24.279,102.018,1017.192
-28.700,97.611,1004.398
-27.525,113.170,1008.157
-19.034,114.367,1003.958
-26.767,109.860,981.049
-19.759,104.326,1009.591
-16.388,130.601,982.811
-24.893,118.434,1012.971
-19.038,94.883,991.842
-19.031,98.375,999.240
-22.189,99.090,1006.656
-49.249,103.042,1013.689
-50.979,126.229,1004.666
-35.788,120.457,1010.363
-32.763,99.254,994.656
-38.023,87.989,1003.889
-24.109,100.294,985.945
-18.731,126.452,1016.588
-28.094,104.870,984.685
-40.377,109.589,1015.634
-35.191,118.234,974.815
-43.186,123.567,1042.454
-44.095,68.110,949.339
-46.352,101.131,1103.234
-26.758,86.853,685.416
