acc_x[mg],acc_y[mg],acc_z[mg]
181.536,50.264,995.520
155.672,58.560,986.248
179.096,42.456,1003.328
170.800,62.952,964.288
173.240,57.584,997.960
172.752,61.000,964.776
172.752,48.312,994.544
165.432,49.776,1010.160
186.904,60.024,968.192
180.072,63.440,984.296
178.120,61.000,980.392
172.752,58.560,981.368
184.464,63.928,988.688
194.712,67.832,964.776
175.680,68.808,959.896
161.528,47.336,1029.680
172.264,48.800,1012.600
189.344,75.152,953.552
191.784,69.784,967.216
182.024,58.072,995.520
162.504,60.512,1002.352
183.488,59.048,1000.400
184.952,82.472,952.576
203.496,64.416,978.440
191.296,71.248,984.784
170.800,63.928,979.904
169.336,58.560,1004.792
187.880,61.000,980.880
200.568,74.176,947.696
195.688,71.736,989.664
189.344,61.976,983.320
171.776,64.416,984.296
186.904,61.488,992.592
200.080,74.664,955.016
188.368,64.904,984.784
168.848,67.832,1005.768
181.536,67.832,980.880
186.904,78.080,966.728
184.952,61.976,998.936
183.488,63.928,977.464
190.808,69.296,974.536
189.344,66.368,987.712
163.480,61.976,996.008
186.416,62.464,980.392
183.000,68.808,976.000
180.560,65.392,979.904
171.776,60.024,992.592
184.952,65.880,967.704
193.248,67.344,979.904
182.512,69.784,982.832
170.800,72.224,987.712
185.440,60.024,999.424
187.880,70.272,958.432
172.752,57.096,1005.768
179.096,67.832,969.656
182.512,61.488,991.616
178.608,63.440,981.856
172.752,66.368,988.200
183.000,64.904,972.096
183.000,63.440,995.032
167.872,61.976,982.832
193.248,70.760,973.072
176.168,68.808,987.712
179.096,66.368,975.024
181.048,63.928,982.832
185.440,64.416,989.176
179.096,67.832,974.048
189.344,66.856,982.344
174.704,69.784,976.488
180.560,68.808,991.128
183.976,65.392,980.880
181.048,66.856,971.608
190.320,61.488,986.248
186.416,75.640,964.776
178.608,73.200,993.080
172.264,63.440,982.344
168.360,63.928,985.760
183.976,66.856,987.712
183.488,74.664,965.752
173.240,62.464,991.128
170.800,62.952,992.592
187.392,64.904,976.488
185.440,73.688,976.000
183.976,76.128,976.000
178.120,67.344,988.200
159.576,63.440,989.176
185.440,65.880,982.344
177.632,72.712,978.440
177.632,66.856,988.688
190.808,66.368,973.560
188.856,66.368,996.496
176.168,70.272,985.272
187.880,70.760,971.120
197.152,75.152,968.680
188.368,64.904,994.544
173.240,63.928,998.936
194.224,71.736,964.776
193.736,75.640,982.832
183.488,69.296,981.856
182.024,68.808,986.248
193.248,74.664,973.560
189.832,69.784,981.856
179.096,67.832,995.520
183.000,66.368,977.952
195.200,74.664,964.288
182.512,66.856,985.760
186.416,71.248,981.368
202.032,68.808,976.000
191.784,66.368,985.760
187.392,71.248,982.832
192.760,76.128,966.728
182.024,65.392,988.200
194.224,65.880,992.592
181.536,76.616,969.168
194.712,70.760,980.392
191.296,71.248,979.904
201.056,75.640,968.192
188.856,75.152,983.808
195.688,68.320,983.320
215.208,77.592,970.632
192.760,71.736,970.144
184.464,67.832,976.488
188.856,62.464,995.520
196.176,71.736,984.784
187.392,75.152,978.928
189.832,62.952,989.664
209.840,77.592,973.072
197.152,77.592,984.296
198.128,67.344,982.344
196.176,74.176,974.048
199.104,70.272,983.320
194.224,65.392,995.520
208.864,72.712,966.728
200.080,79.056,965.264
213.744,62.464,990.152
195.688,71.248,970.632
214.720,86.376,974.536
212.280,73.200,969.168
206.912,71.736,992.592
205.448,76.616,958.920
203.008,73.200,985.272
