acc_x[mg],acc_y[mg],acc_z[mg]
29.280,24.888,998.936
28.304,26.352,1001.864
25.864,21.960,1002.352
27.328,22.936,995.032
30.744,23.912,1000.400
24.400,19.032,1002.352
28.792,20.984,1000.888
29.280,19.520,1003.816
28.304,20.984,1001.376
31.232,21.472,1003.328
31.720,21.960,998.936
26.840,21.472,998.448
30.744,20.984,998.936
27.328,21.960,998.936
26.352,21.472,998.936
26.352,22.448,1000.400
27.816,20.496,999.424
28.304,20.984,994.544
29.280,23.424,997.472
27.328,24.400,998.936
26.352,21.472,1000.400
22.448,22.448,996.008
25.376,23.912,998.936
24.400,22.448,1000.400
25.376,19.032,1000.400
28.304,20.496,997.960
26.352,21.960,999.424
27.328,22.448,996.008
26.352,20.496,999.424
29.280,26.840,997.472
25.376,22.936,997.960
28.792,21.472,997.472
26.840,21.472,1000.400
28.304,22.936,996.008
33.184,20.984,998.448
27.816,24.400,1000.400
27.328,20.008,996.008
27.328,20.008,999.912
30.744,21.960,1001.864
26.352,24.400,1000.888
27.328,23.912,995.032
28.792,20.984,995.032
26.840,21.472,997.472
21.472,20.496,1001.376
28.304,21.960,996.984
27.816,19.520,998.448
29.280,21.960,999.912
29.768,19.520,998.448
25.864,21.960,997.472
29.768,21.960,1000.888
29.768,21.472,996.496
27.816,24.888,997.960
26.352,20.984,996.496
29.768,18.056,995.520
26.352,22.448,1004.304
26.352,26.352,1002.352
26.840,20.496,995.520
25.864,23.912,999.424
23.912,22.448,998.448
29.768,23.424,1001.376
27.816,20.984,997.960
30.256,19.520,1000.888
27.328,22.448,998.936
27.328,22.936,1000.400
23.912,25.376,996.008
25.864,22.448,995.520
25.864,20.984,999.424
28.304,23.424,996.008
27.816,18.544,994.544
31.720,24.400,1002.352
27.328,20.008,997.472
30.744,22.448,996.984
26.840,19.032,995.520
26.352,19.520,1000.888
29.280,15.128,1004.304
30.744,23.912,997.472
27.328,22.936,998.936
23.912,22.936,999.912
23.912,24.400,997.472
23.424,19.032,999.424
28.792,24.400,1000.400
26.840,21.960,998.936
26.840,17.080,999.912
25.376,21.472,996.984
29.768,20.496,999.424
24.888,21.960,999.912
28.792,19.520,1000.400
27.328,20.008,1007.232
29.280,21.472,1000.400
29.280,19.520,1003.328
24.400,22.448,997.960
25.376,20.984,998.448
33.672,20.984,995.520
24.400,22.936,1003.328
27.328,21.960,998.936
26.840,21.472,997.472
29.768,20.496,999.424
30.744,20.984,1000.400
21.472,20.496,998.448
29.768,20.008,1002.840
25.376,24.400,999.424
28.792,20.496,994.544
26.352,20.984,996.008
27.816,20.984,997.472
26.352,21.960,999.912
27.328,24.400,997.472
25.864,24.888,997.960
24.888,21.960,996.008
25.864,22.448,997.472
28.304,18.544,997.960
25.864,19.032,1001.376
27.328,21.472,996.496
31.232,16.592,996.496
31.720,25.376,1002.352
27.328,19.520,998.936
26.352,17.568,998.448
25.864,23.912,1003.816
25.864,25.864,996.496
30.744,20.984,999.424
24.400,17.568,999.424
22.448,23.424,1002.840
23.912,18.544,999.424
22.448,18.544,1001.376
25.864,20.008,997.960
29.768,25.376,1002.840
24.400,20.496,997.960
26.840,20.008,997.960
26.840,21.960,994.544
28.792,19.520,1002.352
26.840,20.496,999.424
28.304,21.960,1002.840
30.256,20.496,995.520
25.864,19.520,999.424
27.328,17.080,998.448
25.376,22.936,999.912
26.840,21.960,993.080
27.328,20.008,1003.328
24.888,24.400,1000.888
25.864,22.936,1001.376
30.744,19.032,999.912
26.840,21.960,999.424
25.864,18.544,1001.376
25.864,19.032,996.496
29.768,22.936,998.936
25.376,20.496,999.912
23.912,22.936,998.936
31.232,15.616,1002.352
32.696,29.768,997.472
23.912,20.008,992.592
28.792,22.936,998.936
31.232,20.984,1001.376
31.720,23.424,998.936
27.328,26.840,997.472
28.792,21.960,1005.280
30.256,21.960,999.424
27.328,19.032,1001.864
29.280,20.984,1000.400
25.376,22.448,998.448
24.888,16.592,997.960
31.232,20.496,997.960
26.840,24.888,992.592
27.328,20.008,999.424
24.888,21.960,998.936
27.328,18.544,1002.352
26.352,19.032,999.424
27.816,22.936,999.912
27.328,24.400,996.984
23.912,19.520,998.448
28.792,22.936,995.520
