acc_x[mg],acc_y[mg],acc_z[mg]
998.936,24.888,29.28
1001.864,26.352,28.304
1002.352,21.96,25.864
995.032,22.936,27.328
1000.4,23.912,30.744
1002.352,19.032,24.4
1000.888,20.984,28.792
1003.816,19.52,29.28
1001.376,20.984,28.304
1003.328,21.472,31.232
998.936,21.96,31.72
998.448,21.472,26.84
998.936,20.984,30.744
998.936,21.96,27.328
998.936,21.472,26.352
1000.4,22.448,26.352
999.424,20.496,27.816
994.544,20.984,28.304
997.472,23.424,29.28
998.936,24.4,27.328
1000.4,21.472,26.352
996.008,22.448,22.448
998.936,23.912,25.376
1000.4,22.448,24.4
1000.4,19.032,25.376
997.96,20.496,28.304
999.424,21.96,26.352
996.008,22.448,27.328
999.424,20.496,26.352
997.472,26.84,29.28
997.96,22.936,25.376
997.472,21.472,28.792
1000.4,21.472,26.84
996.008,22.936,28.304
998.448,20.984,33.184
1000.4,24.4,27.816
996.008,20.008,27.328
999.912,20.008,27.328
1001.864,21.96,30.744
1000.888,24.4,26.352
995.032,23.912,27.328
995.032,20.984,28.792
997.472,21.472,26.84
1001.376,20.496,21.472
996.984,21.96,28.304
998.448,19.52,27.816
999.912,21.96,29.28
998.448,19.52,29.768
997.472,21.96,25.864
1000.888,21.96,29.768
996.496,21.472,29.768
997.96,24.888,27.816
996.496,20.984,26.352
995.52,18.056,29.768
1004.304,22.448,26.352
1002.352,26.352,26.352
995.52,20.496,26.84
999.424,23.912,25.864
998.448,22.448,23.912
1001.376,23.424,29.768
997.96,20.984,27.816
1000.888,19.52,30.256
998.936,22.448,27.328
1000.4,22.936,27.328
996.008,25.376,23.912
995.52,22.448,25.864
999.424,20.984,25.864
996.008,23.424,28.304
994.544,18.544,27.816
1002.352,24.4,31.72
997.472,20.008,27.328
996.984,22.448,30.744
995.52,19.032,26.84
1000.888,19.52,26.352
1004.304,15.128,29.28
997.472,23.912,30.744
998.936,22.936,27.328
999.912,22.936,23.912
997.472,24.4,23.912
999.424,19.032,23.424
1000.4,24.4,28.792
998.936,21.96,26.84
999.912,17.08,26.84
996.984,21.472,25.376
999.424,20.496,29.768
999.912,21.96,24.888
1000.4,19.52,28.792
1007.232,20.008,27.328
1000.4,21.472,29.28
1003.328,19.52,29.28
997.96,22.448,24.4
998.448,20.984,25.376
995.52,20.984,33.672
1003.328,22.936,24.4
998.936,21.96,27.328
997.472,21.472,26.84
999.424,20.496,29.768
1000.4,20.984,30.744
998.448,20.496,21.472
1002.84,20.008,29.768
999.424,24.4,25.376
994.544,20.496,28.792
996.008,20.984,26.352
997.472,20.984,27.816
999.912,21.96,26.352
997.472,24.4,27.328
997.96,24.888,25.864
996.008,21.96,24.888
997.472,22.448,25.864
997.96,18.544,28.304
1001.376,19.032,25.864
996.496,21.472,27.328
996.496,16.592,31.232
1002.352,25.376,31.72
998.936,19.52,27.328
998.448,17.568,26.352
1003.816,23.912,25.864
996.496,25.864,25.864
999.424,20.984,30.744
999.424,17.568,24.4
1002.84,23.424,22.448
999.424,18.544,23.912
1001.376,18.544,22.448
997.96,20.008,25.864
1002.84,25.376,29.768
997.96,20.496,24.4
997.96,20.008,26.84
994.544,21.96,26.84
1002.352,19.52,28.792
999.424,20.496,26.84
1002.84,21.96,28.304
995.52,20.496,30.256
999.424,19.52,25.864
998.448,17.08,27.328
999.912,22.936,25.376
993.08,21.96,26.84
1003.328,20.008,27.328
1000.888,24.4,24.888
1001.376,22.936,25.864
999.912,19.032,30.744
999.424,21.96,26.84
1001.376,18.544,25.864
996.496,19.032,25.864
998.936,22.936,29.768
999.912,20.496,25.376
998.936,22.936,23.912
1002.352,15.616,31.232
997.472,29.768,32.696
992.592,20.008,23.912
998.936,22.936,28.792
1001.376,20.984,31.232
998.936,23.424,31.72
997.472,26.84,27.328
1005.28,21.96,28.792
999.424,21.96,30.256
1001.864,19.032,27.328
1000.4,20.984,29.28
998.448,22.448,25.376
997.96,16.592,24.888
997.96,20.496,31.232
992.592,24.888,26.84
999.424,20.008,27.328
998.936,21.96,24.888
1002.352,18.544,27.328
999.424,19.032,26.352
999.912,22.936,27.816
996.984,24.4,27.328
998.448,19.52,23.912
995.52,22.936,28.792
995.52,19.032,26.84
1004.792,21.96,27.816
992.592,20.496,29.28
1001.376,19.52,28.792
997.472,24.4,22.936
999.912,20.984,27.328
994.056,21.96,27.816
1000.4,19.032,27.816
995.52,24.4,24.888
1001.376,16.592,28.792
998.448,20.496,30.256
999.424,22.936,25.376
997.96,20.984,27.328
1001.376,23.912,25.864
1003.816,22.936,26.352
996.984,21.472,24.888
1003.328,21.472,23.424
995.52,24.4,30.256
1002.84,22.448,32.696
999.424,22.448,29.28
1004.792,16.592,24.888
997.472,21.472,27.328
1004.792,20.008,25.376
998.448,22.936,28.792
996.984,25.376,24.888
1006.744,20.984,30.256
1002.84,26.352,23.912
1001.864,17.568,23.424
995.52,22.448,29.28
1004.792,23.424,23.424
998.448,21.96,27.816
1003.328,18.544,30.256
1003.328,21.96,26.84
999.424,21.96,25.376
996.984,26.84,26.352
1001.864,21.96,27.816
996.984,22.448,27.328
1001.376,20.984,24.4
996.008,20.008,26.84
996.496,15.616,27.328
995.52,21.96,28.304
999.912,19.52,28.304
997.96,20.496,29.768
998.448,21.472,26.84
1000.888,22.936,24.888
999.912,20.984,29.28
1000.888,22.448,33.184
998.448,16.592,25.376
997.472,20.496,27.328
998.936,22.448,25.864
1004.792,19.032,27.328
1001.376,18.544,31.232
997.472,22.448,26.84
997.472,24.888,20.984
749.568,-230.336,638.792
1037.488,-107.36,-20.496
993.568,25.376,32.208
1005.768,71.248,-110.776
975.512,21.96,99.552
1010.16,21.96,23.912
978.44,52.704,-25.376
931.592,9.76,-273.28
922.32,341.112,-211.792
548.024,367.464,-1351.272
992.592,63.44,41.968
1010.16,-6.344,56.12
982.344,186.416,84.912
1123.376,-85.888,68.808
1134.112,-0.976,274.744
1156.56,-57.096,172.752
