acc_x[mg],acc_y[mg],acc_z[mg]
34.179,-25.467,929.417
48.300,-20.293,1038.133
48.742,15.741,996.602
59.707,30.006,1025.086
53.173,-19.090,1000.024
38.126,-25.523,1021.359
42.383,22.030,1005.270
58.551,9.171,1028.896
51.372,-12.054,1004.065
35.020,-0.910,1010.873
57.354,5.121,1005.431
65.214,1.179,1003.387
59.046,-20.089,1006.975
42.708,-23.418,1008.919
56.300,-2.788,1002.963
59.895,3.195,1000.660
48.298,-15.841,991.006
44.863,5.989,996.801
64.269,30.763,986.331
53.286,-12.679,993.512
36.105,-27.548,989.801
61.131,5.272,989.613
76.095,13.456,996.325
52.778,-18.555,1009.546
40.987,-7.032,1025.014
44.770,16.080,1018.472
61.670,-9.468,1014.013
56.179,-37.884,1014.032
53.260,-8.330,1017.673
63.089,19.479,1018.223
53.602,-24.486,1013.550
31.436,-39.215,1007.657
33.942,24.646,1004.381
59.206,41.870,1004.467
49.990,9.713,998.182
41.271,12.977,999.447
62.094,19.061,993.095
62.280,-1.593,993.609
52.697,-10.573,993.107
39.924,-16.208,997.933
42.835,3.284,1014.884
46.411,14.155,1017.949
26.074,3.963,1015.639
28.507,23.205,1014.379
39.902,31.450,1015.060
38.861,-1.720,1021.989
25.603,12.939,1023.616
35.723,22.988,1020.885
36.494,11.166,1008.182
31.528,-3.338,1007.993
38.361,31.285,1001.120
51.617,43.770,1005.906
40.371,26.708,981.190
36.605,-77.265,990.323
23.658,10.426,977.066
46.310,275.727,1017.162
35.408,599.026,1059.253
59.067,845.968,1120.967
78.769,1041.842,920.288
112.905,883.969,246.299
181.637,441.068,-924.083
189.912,-326.135,-1808.968
169.323,-1419.169,-2144.268
259.935,-3391.347,-1099.700
114.951,-2874.994,-48.339
-79.667,-1079.723,-211.208
180.808,-439.724,-501.722
162.486,-622.525,-693.379
121.069,-1266.855,-625.841
173.781,-1321.992,-505.225
161.336,-914.195,-483.278
148.521,-745.141,-506.399
116.351,-952.041,-433.359
104.024,-1036.876,-381.104
106.191,-970.918,-368.837
95.933,-918.127,-441.643
89.726,-1042.436,-400.665
99.863,-1135.269,-297.239
109.832,-1054.753,-279.438
105.374,-733.899,-298.378
95.053,-717.083,-215.106
112.949,-1052.314,-28.593
84.117,-1442.925,75.176
50.508,-1417.075,-11.703
53.363,-984.813,6.267
88.841,-597.245,158.167
108.347,-511.860,338.269
82.852,-693.141,472.317
70.982,-877.023,548.565
65.901,-881.427,600.014
58.888,-769.981,643.747
56.229,-647.615,697.719
49.845,-516.689,746.501
40.217,-333.170,810.872
31.259,-192.552,861.011
12.681,-152.970,904.817
-0.367,-253.418,959.423
13.519,-249.938,989.284
6.706,-38.597,993.285
-8.370,124.237,979.646
-22.422,40.358,988.425
-9.224,-183.935,1017.953
-11.025,-203.810,1022.301
-14.688,56.256,1013.036
11.150,233.343,974.300
-2.685,52.298,963.319
-45.782,-214.135,1005.789
-42.830,28.633,994.635
3.485,401.756,964.411
15.092,455.441,978.052
-18.801,267.656,972.990
-46.554,138.019,983.825
-32.611,233.723,989.323
-8.496,359.582,981.174
-13.276,381.502,985.880
-16.625,295.645,993.931
-22.557,205.969,995.455
-12.128,156.123,970.806
-25.993,154.138,975.158
-28.891,259.266,985.395
-15.281,337.167,987.705
-15.990,291.389,974.278
-16.988,192.772,957.856
-18.486,81.986,961.951
-28.475,143.717,976.014
-29.142,310.087,980.298
-7.851,317.335,980.452
-16.736,205.210,971.365
-29.236,120.730,975.330
-27.964,122.472,988.509
-12.250,214.315,979.229
-7.276,274.439,984.730
-10.248,249.353,993.175
-22.593,198.721,1001.759
-19.884,186.752,994.931
-11.137,136.201,985.575
-21.134,126.100,984.081
-11.328,228.775,980.526
-3.142,273.589,987.109
-13.192,216.084,987.767
-10.801,175.931,978.951
-19.922,130.344,987.158
