acc_x[mg],acc_y[mg],acc_z[mg]
22.070,-2.511,916.223
24.591,-7.325,1030.522
22.773,-4.994,981.643
21.955,-3.488,1008.668
24.557,-4.786,993.787
23.095,-5.436,1007.719
17.951,-5.514,991.568
21.834,-4.448,1005.865
23.767,-5.195,992.223
20.843,-4.348,1000.373
19.902,-5.708,1000.288
22.308,-8.633,1001.644
19.720,-7.150,995.876
23.510,-1.188,999.343
23.787,-4.540,999.485
27.984,-4.818,998.677
22.702,-1.569,996.920
23.764,-6.064,998.783
20.794,-5.563,997.555
26.439,-6.009,999.344
22.325,-10.611,996.550
20.794,-0.414,997.498
21.171,-4.184,996.601
16.163,-7.778,997.357
24.291,-6.514,999.874
23.506,-2.623,998.494
24.033,-5.265,994.309
24.599,-1.778,997.101
22.893,-5.871,1000.052
19.403,0.767,1000.679
25.135,-3.685,1001.149
19.731,-5.181,1000.504
20.316,-1.824,998.396
21.577,-5.189,998.319
23.053,-4.886,998.471
19.749,-10.116,997.079
25.758,-5.373,999.759
19.466,-6.314,998.065
20.144,-4.982,996.960
26.791,-5.335,997.301
20.271,-4.956,996.443
21.467,-5.723,1002.312
19.616,-2.676,1001.016
22.882,-1.923,998.629
21.381,-7.914,997.500
18.934,-5.294,1003.085
22.015,-2.461,996.917
21.987,-7.610,1001.240
23.497,-5.833,999.290
20.508,-6.453,996.424
21.708,-5.106,999.010
25.454,-4.053,999.475
21.517,-8.124,997.069
21.864,-5.190,996.684
23.712,-1.692,999.599
20.420,-4.471,993.319
25.453,-2.815,996.101
19.340,-3.377,997.853
19.148,-2.169,996.165
23.589,-9.140,995.639
15.790,-3.539,998.669
21.670,-5.164,999.192
22.362,-2.547,997.749
20.912,-3.479,1001.467
23.968,-2.552,998.795
19.816,-1.889,1000.621
22.132,-5.652,1002.175
18.144,-2.565,1000.491
20.076,-4.571,1004.058
19.262,-4.573,1001.344
23.067,-4.776,1001.236
20.715,1.914,995.052
20.025,-3.268,999.224
21.592,-1.700,998.845
21.941,-4.512,997.287
20.377,-3.800,1000.954
20.535,-5.648,1001.354
18.936,-4.155,995.237
21.919,-4.142,999.406
23.175,-8.490,997.336
20.260,-5.066,997.864
20.363,-4.847,1000.159
20.877,-5.564,998.887
22.065,-3.621,999.208
21.751,-4.982,995.156
20.924,-4.393,998.940
19.245,-2.459,999.974
19.529,-6.521,998.570
19.145,-9.450,998.229
22.768,-0.009,999.117
20.818,-5.860,999.722
21.843,-5.343,998.772
21.205,-6.541,996.123
18.245,-1.263,999.359
22.938,1.162,1001.106
22.006,1.262,998.793
22.533,-6.115,995.168
22.989,-4.066,1002.590
21.383,-5.034,998.010
22.554,-5.482,998.769
19.959,-1.170,998.764
22.750,-8.289,998.351
20.614,-5.691,1000.557
24.234,-4.186,1001.825
23.974,-2.119,998.115
21.229,-2.783,998.915
23.659,-5.881,998.240
20.976,-0.440,996.318
19.565,-5.408,995.048
21.448,-0.596,999.024
22.178,-1.725,997.534
20.859,-2.889,999.701
21.940,-6.051,994.077
20.642,-2.492,1000.094
21.945,-4.772,997.604
19.813,-2.882,998.390
20.457,-8.820,996.738
18.707,-2.859,995.877
22.320,-4.423,998.635
18.249,-4.802,997.130
20.119,-9.074,998.071
19.364,-1.027,999.261
22.458,-9.189,999.744
24.416,-5.747,1000.882
23.143,-5.788,998.465
21.900,-4.179,998.875
25.805,-7.861,999.636
21.551,1.994,1001.281
26.588,-8.019,1002.443
18.061,4.301,997.075
25.202,-13.232,998.710
-11.725,42.568,993.305
-12.242,50.235,972.913
33.668,-15.832,992.492
15.149,17.338,1003.071
27.629,-3.179,998.031
18.521,9.130,999.422
23.351,0.133,1003.197
19.340,9.708,999.033
22.436,2.859,998.431
22.778,10.581,1000.057
23.083,7.941,1000.396
22.274,10.577,997.150
28.111,2.022,1000.385
18.656,4.882,996.349
22.798,4.715,999.588
21.481,8.100,998.398
22.148,2.365,1001.403
21.705,7.421,998.881
19.969,4.577,999.151
23.218,5.881,999.234
20.137,5.007,1000.746
21.779,8.758,999.922
24.927,6.096,1000.228
18.331,5.866,999.500
19.726,5.478,1000.971
20.824,4.545,998.706
22.041,7.522,1001.136
19.698,8.508,1000.487
25.655,3.984,993.864
21.926,3.322,997.381
22.108,9.675,999.094
20.596,4.920,995.884
17.759,6.871,999.237
21.951,6.524,1003.986
21.988,3.977,998.571
26.232,6.406,1000.368
17.971,6.537,997.040
27.191,2.621,999.903
18.781,6.502,999.929
26.842,1.174,1000.971
16.937,10.267,997.405
25.743,7.751,999.182
14.091,5.763,995.821
30.525,5.031,1000.036
8.595,8.976,1000.471
34.836,3.677,1002.189
-14.809,16.651,1004.824
15.642,5.639,997.659
12.045,-2.736,999.706
27.581,-10.734,995.057
10.836,9.548,997.114
36.333,0.296,1000.552
4.720,15.587,995.929
41.515,-5.247,1006.861
-4.577,21.028,991.140
53.880,-18.839,1005.628
-32.927,67.870,990.907
15.766,44.899,1004.020
-9.915,58.064,1006.808
43.130,114.765,986.712
34.549,-28.610,943.686
35.083,-223.693,987.951
-131.926,-6.946,1015.257
359.796,-310.220,1354.456
-389.984,-154.170,1349.943
231.902,33.150,943.700
-201.094,122.048,939.187
145.345,254.231,-467.799
-1975.289,144.687,528.736
-902.710,339.983,-274.501
-82.625,-162.642,-292.968
-972.910,245.426,-777.581
-716.885,-189.100,-834.779
-534.179,44.296,-1032.931
