acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
6.832,-38.552,996.008,-280.000,210.000,420.000
6.832,-42.456,996.984,-280.000,210.000,420.000
7.320,-44.408,1000.400,-280.000,280.000,420.000
7.320,-41.480,997.472,-280.000,210.000,350.000
9.272,-44.896,997.960,-280.000,140.000,350.000
7.808,-40.992,995.032,-280.000,210.000,420.000
7.320,-42.944,994.544,-210.000,140.000,420.000
8.296,-39.528,994.544,-350.000,140.000,350.000
7.320,-42.944,999.912,-280.000,210.000,490.000
8.784,-42.944,996.008,-280.000,210.000,420.000
5.856,-43.432,998.936,-280.000,280.000,420.000
8.296,-44.408,1002.352,-210.000,280.000,420.000
6.344,-46.848,997.472,-350.000,210.000,420.000
5.368,-42.944,997.472,-280.000,280.000,490.000
3.416,-45.872,996.496,-210.000,280.000,420.000
8.296,-45.872,999.912,-140.000,350.000,490.000
11.224,-44.408,999.912,-210.000,350.000,420.000
6.344,-41.968,999.424,-350.000,280.000,420.000
12.200,-44.408,1000.400,-210.000,140.000,490.000
5.856,-44.408,998.448,-280.000,280.000,490.000
2.440,-43.432,995.520,-280.000,280.000,280.000
11.712,-43.920,998.448,-280.000,210.000,420.000
8.784,-42.944,995.032,-210.000,210.000,420.000
6.832,-47.336,997.960,-210.000,210.000,420.000
9.760,-44.896,998.936,-210.000,280.000,420.000
5.856,-42.456,999.424,-210.000,420.000,490.000
8.784,-30.256,973.072,910.000,-980.000,9870.000
92.232,-26.840,1002.352,1820.000,210.000,5460.000
3.416,-39.528,1005.280,140.000,420.000,1470.000
-3.416,-22.448,1006.744,-140.000,280.000,1400.000
47.336,-32.696,994.544,-280.000,210.000,1120.000
15.616,-44.896,997.472,-420.000,350.000,840.000
3.416,-43.920,996.984,-140.000,210.000,1330.000
12.200,-56.120,992.592,-1820.000,350.000,1890.000
10.736,-47.824,997.960,-1680.000,350.000,1540.000
7.808,-45.872,999.912,-910.000,350.000,770.000
6.832,-45.872,1001.376,-2030.000,560.000,1050.000
13.176,-49.288,1001.864,-1400.000,280.000,910.000
0.976,-52.216,993.568,-140.000,140.000,560.000
17.080,-49.288,998.936,-560.000,280.000,560.000
-4.880,-40.504,994.544,-2030.000,420.000,910.000
-1.464,-34.160,996.984,-2310.000,280.000,840.000
18.056,-38.064,997.960,-1610.000,350.000,0.000
11.224,-39.040,1005.768,-1050.000,490.000,-140.000
31.720,-41.480,1003.816,-1050.000,420.000,560.000
-12.688,-56.120,990.640,-490.000,420.000,490.000
-6.344,-52.216,997.960,-210.000,420.000,350.000
5.368,-53.192,997.960,280.000,140.000,420.000
6.344,-44.896,1002.352,700.000,140.000,70.000
11.712,-47.336,997.472,70.000,140.000,280.000
5.368,-49.776,986.248,280.000,280.000,210.000
4.880,-46.848,993.568,1470.000,0.000,-630.000
-17.080,-46.360,1004.792,910.000,70.000,-700.000
12.200,-49.776,1006.256,980.000,140.000,-420.000
20.984,-43.432,998.448,420.000,280.000,-280.000
21.472,-49.288,995.520,-280.000,560.000,-770.000
-2.440,-57.096,994.544,350.000,280.000,-560.000
4.880,-41.480,1004.792,770.000,140.000,-210.000
0.000,-45.872,995.520,700.000,140.000,210.000
-1.464,-48.312,989.176,770.000,0.000,350.000
7.808,-49.288,1005.768,560.000,70.000,280.000
8.784,-48.312,998.936,630.000,210.000,-210.000
5.856,-47.336,1000.888,630.000,210.000,-210.000
7.808,-47.824,997.472,490.000,210.000,-70.000
21.472,-48.800,995.032,280.000,140.000,280.000
-5.368,-43.432,998.448,280.000,210.000,140.000
9.272,-49.776,996.008,560.000,70.000,-140.000
43.920,-23.912,1007.232,-210.000,420.000,350.000
7.320,-43.920,1005.280,-700.000,490.000,0.000
-1.464,-44.896,998.448,-700.000,350.000,280.000
23.912,-44.896,1005.768,-1190.000,560.000,420.000
5.856,-53.192,1001.376,-1190.000,420.000,-70.000
-25.376,-47.824,991.616,-1190.000,420.000,-140.000
-25.864,-39.040,984.784,-700.000,280.000,-1330.000
25.376,-41.968,1005.280,-910.000,350.000,-700.000
40.016,-43.920,1003.328,-2520.000,5040.000,1050.000
-3.416,-45.872,1000.400,-4970.000,8260.000,2660.000
-104.432,-55.144,987.224,-6510.000,6160.000,4130.000
-8.784,-48.312,993.568,-3360.000,4130.000,3640.000
-3.904,-60.024,997.472,-6510.000,3220.000,7980.000
-59.536,-60.512,985.272,-6650.000,2520.000,6370.000
51.728,-47.824,994.056,-5530.000,4410.000,5530.000
81.496,-33.672,1022.848,-4620.000,7000.000,7980.000
61.488,-34.160,1018.944,-3430.000,7140.000,14910.000
12.688,-41.480,1002.352,-3780.000,6510.000,11270.000
-43.920,-63.440,987.712,-2940.000,5460.000,5880.000
-16.104,-71.248,989.664,-490.000,4480.000,980.000
-8.296,-42.944,996.008,350.000,2730.000,-420.000
-19.032,-63.928,994.544,1260.000,2590.000,140.000
-23.424,-60.024,995.520,1540.000,3360.000,-630.000
-36.600,-38.064,992.592,2870.000,4830.000,0.000
-9.760,-108.336,1037.976,2800.000,3500.000,2030.000
-1.952,-69.296,997.960,2730.000,3150.000,1960.000
-23.424,-76.616,996.008,2940.000,2940.000,350.000
6.832,-42.944,1004.792,6160.000,3010.000,420.000
-38.064,-66.856,999.912,9310.000,630.000,-490.000
-30.256,-53.680,1020.408,9590.000,630.000,-1330.000
-14.640,-34.160,986.248,10220.000,210.000,-770.000
-13.176,-34.648,1007.232,9730.000,490.000,1120.000
-20.496,-24.888,1001.864,11200.000,-1330.000,2240.000
-30.744,-33.184,992.104,10920.000,-560.000,2380.000
-21.472,-25.376,989.664,12250.000,-770.000,3500.000
-20.984,-15.128,994.056,11130.000,-420.000,4550.000
-9.760,-30.256,1008.696,7910.000,-840.000,4690.000
7.320,-33.672,986.736,3920.000,-1540.000,2870.000
-11.712,-31.232,1007.232,-490.000,-840.000,490.000
-25.376,-24.400,991.616,-1540.000,-910.000,-70.000
-7.320,-23.912,988.200,-560.000,-210.000,-630.000
-17.568,-21.960,1002.352,-910.000,1050.000,-630.000
-20.496,-32.208,1009.184,-1120.000,1190.000,-420.000
-7.320,-27.328,1000.888,-770.000,420.000,-490.000
-10.736,-18.056,998.936,630.000,-490.000,-70.000
-40.504,-24.400,995.032,0.000,-840.000,1470.000
-35.136,-30.744,991.616,-4270.000,-420.000,4550.000
19.520,-14.640,1010.648,-4480.000,1890.000,4340.000
-22.936,-19.032,977.952,-4060.000,980.000,2030.000
-28.304,-33.184,1014.552,-4340.000,2450.000,1190.000
45.872,-34.648,1024.312,-3780.000,6790.000,1680.000
-68.320,-30.256,989.176,-4760.000,9100.000,2800.000
-69.784,-40.992,1022.360,-5530.000,9450.000,4480.000
-38.064,-43.432,1048.224,3430.000,700.000,1190.000
-20.984,-16.104,1184.864,21910.000,-13930.000,-1260.000
20.984,-46.848,1452.776,61950.000,-14070.000,-3150.000
51.728,102.968,2036.912,125720.000,11620.000,-14420.000
-40.504,-29.280,2200.880,230020.000,26390.000,-13160.000
33.672,-94.672,1993.480,351050.000,52990.000,-16310.000
-120.048,-136.152,1805.112,418040.000,64470.000,-23940.000
-107.848,-228.872,1593.808,478870.000,58100.000,-14000.000
-128.344,-254.248,1659.688,533680.000,78050.000,-9310.000
163.480,-294.264,1530.368,586670.000,124460.000,-5460.000
671.488,-209.352,55.144,582960.000,190470.000,10990.000
348.920,151.768,-1136.064,542850.000,254100.000,-840.000
-228.384,509.472,-1041.880,395010.000,188930.000,-24850.000
-611.952,425.048,-371.856,259350.000,60270.000,-6510.000
-280.600,641.720,-356.728,181020.000,21700.000,16590.000
-41.968,708.576,-421.632,145460.000,-13090.000,40250.000
-101.992,833.016,-294.752,103810.000,-12600.000,33460.000
16.104,1083.848,-167.384,84490.000,1820.000,19040.000
-233.264,920.368,-74.176,65030.000,-2520.000,8820.000
-247.416,934.520,-81.496,52010.000,-7630.000,8400.000
-243.024,954.528,-87.840,50890.000,-20090.000,19460.000
-157.136,1003.816,-140.544,41650.000,-24570.000,28210.000
-66.368,980.880,-240.096,27440.000,-21910.000,23380.000
-79.544,1005.280,-84.912,14490.000,-19180.000,8960.000
-117.608,964.288,-166.408,5250.000,-10850.000,-5250.000
-222.040,937.936,-126.392,1330.000,-11620.000,-7770.000
-253.760,891.576,-161.040,-1470.000,-12040.000,-420.000
-210.816,921.344,-183.000,-2590.000,-9800.000,9030.000
-172.752,1051.640,-12.200,-17010.000,-3640.000,12250.000
-121.024,1001.376,-81.496,-12040.000,-11130.000,12250.000
-101.992,1082.872,-36.600,-12390.000,-5040.000,3430.000
-163.480,1039.928,-101.992,-18830.000,-5880.000,-2100.000
-227.408,1005.280,-124.440,-30100.000,-15820.000,-2800.000
-241.560,954.528,-266.448,-51800.000,-12110.000,-5740.000
-282.552,1029.192,39.040,-71680.000,-7420.000,-5670.000
-264.984,1059.448,52.216,-74830.000,-21840.000,4480.000
-213.256,1049.688,4.392,-76440.000,-59150.000,18830.000
-143.960,956.480,-38.552,-82110.000,-76650.000,24570.000
-94.672,1058.960,304.024,-87990.000,-37660.000,14490.000
12.688,1058.960,243.512,-78610.000,24430.000,3080.000
-89.304,1042.368,243.512,-74060.000,105350.000,-20580.000
-309.392,1192.672,700.768,-54390.000,107450.000,-32550.000
-162.016,1078.968,269.376,-20230.000,26810.000,-17920.000
-103.944,933.544,-128.832,-17780.000,-630.000,-18830.000
-162.504,958.920,-110.288,-51800.000,-2660.000,-28910.000
-262.056,806.664,-144.448,-72590.000,-21210.000,-33110.000
-268.888,869.128,209.840,-87430.000,4410.000,-39060.000
-348.920,749.568,45.872,-97440.000,43540.000,-37520.000
-336.720,772.504,24.888,-123970.000,82390.000,-45710.000
-171.288,819.840,49.776,-145600.000,83510.000,-44240.000
-354.288,1031.632,780.800,-139160.000,28910.000,-7700.000
-363.072,802.272,496.784,-88340.000,-85540.000,36260.000
-292.312,725.656,281.088,-61670.000,-103390.000,37940.000
-211.304,711.504,73.688,-95270.000,-57400.000,8890.000
-181.536,560.712,-157.136,-161420.000,-27300.000,-25200.000
-87.840,693.936,720.288,-198170.000,-44240.000,-49350.000
-542.656,323.056,734.928,-222390.000,-134330.000,980.000
-458.232,786.168,1529.880,-134890.000,-131670.000,56700.000
-17.080,793.000,836.920,-56280.000,-107030.000,89880.000
195.688,701.744,292.312,-65520.000,-36400.000,57050.000
79.544,591.456,147.864,-132860.000,33810.000,1120.000
-45.384,580.720,463.600,-190190.000,45780.000,-27160.000
-201.056,548.024,910.608,-190610.000,5530.000,-17990.000
-335.744,536.312,1116.056,-144340.000,-39480.000,22330.000
-64.416,546.560,803.248,-111370.000,-40530.000,42140.000
8.296,496.296,603.656,-123200.000,-16940.000,30100.000
11.224,433.832,622.688,-153720.000,-10640.000,14000.000
121.512,462.136,1056.520,-159320.000,-22750.000,-2870.000
-213.744,517.768,1501.088,-109690.000,-43400.000,6720.000
-118.584,445.544,1131.672,-53620.000,-47320.000,31080.000
-51.240,362.096,910.120,-47880.000,10780.000,24500.000
-36.600,339.648,855.464,-64680.000,60270.000,7840.000
-20.496,376.248,1040.904,-66150.000,58100.000,-210.000
-89.792,449.936,1266.360,-38360.000,22960.000,630.000
-147.376,373.808,1120.448,-8050.000,-70.000,4270.000
-119.560,327.448,976.488,3360.000,7210.000,6020.000
-97.600,348.432,934.032,3290.000,18550.000,2870.000
-103.944,331.840,940.864,1260.000,20790.000,-630.000
-136.152,360.144,1004.792,6370.000,8610.000,910.000
-118.096,359.168,942.328,12040.000,-2800.000,4270.000
-136.640,331.352,902.312,11830.000,2730.000,4200.000
