acc_x[mg],acc_y[mg],acc_z[mg]
18.865,-0.289,913.900
20.062,0.700,1031.641
22.940,-0.780,984.441
23.890,-5.314,1004.976
22.186,-0.441,990.848
19.562,-2.292,1006.728
22.049,0.619,991.133
19.807,0.068,1006.792
22.238,1.121,997.736
23.545,0.973,1000.472
22.220,4.118,996.495
21.140,2.652,996.915
24.842,1.827,998.199
22.023,-0.907,1001.476
19.262,-0.914,996.167
20.982,1.798,998.477
19.453,-1.454,996.284
21.834,-0.212,997.055
19.779,2.645,996.997
24.628,-0.522,1000.621
19.762,2.307,998.493
20.092,1.866,998.125
21.592,2.947,1000.345
19.152,0.023,1000.382
22.009,0.101,994.927
22.318,-0.169,997.708
28.454,1.410,999.244
21.908,5.955,1004.107
27.164,0.257,1000.302
21.064,-2.371,994.177
23.394,3.615,1001.124
23.233,3.014,997.447
19.815,0.498,1000.088
22.051,0.287,997.556
22.955,1.442,997.991
20.393,-4.704,999.830
26.000,-2.245,995.478
21.551,3.094,1001.519
19.448,1.205,997.877
21.100,3.082,1001.621
18.250,-1.172,996.216
21.102,-0.261,1000.806
22.989,0.112,997.523
22.726,-4.821,1001.143
21.158,2.814,997.176
20.523,0.857,996.799
18.816,0.070,998.080
20.580,0.037,1003.844
21.896,-0.987,996.433
20.262,-1.722,997.577
21.718,0.097,997.902
19.967,0.922,1002.090
20.378,0.027,1003.132
22.721,0.277,999.778
23.838,2.717,998.047
25.997,1.180,998.396
17.174,1.531,996.606
21.271,4.294,998.380
20.340,4.680,1002.836
25.185,0.215,996.280
19.892,1.712,996.017
22.592,1.152,998.767
19.165,0.554,1000.491
27.442,-3.007,1001.107
24.316,-0.510,1000.199
17.475,5.525,998.325
23.468,0.268,999.763
21.528,0.257,998.619
23.232,1.692,998.474
19.915,2.536,1000.797
23.143,-1.875,995.658
23.718,1.618,996.987
20.384,0.279,998.979
20.483,0.538,998.747
21.372,-1.761,1001.008
20.612,1.672,996.348
24.082,0.917,998.922
23.669,-1.325,997.958
22.054,1.537,997.172
22.558,0.009,995.259
20.852,-0.771,997.615
23.031,0.648,999.585
20.505,-0.439,1001.629
24.098,0.296,999.161
21.290,0.963,997.550
20.753,-0.006,998.008
23.501,-1.120,998.484
22.683,-0.926,1001.575
21.489,2.019,1001.763
20.597,-2.752,1000.466
23.719,-0.258,999.608
21.583,3.008,997.296
27.472,-1.293,1003.643
27.330,-0.773,998.561
20.155,-0.672,1001.471
17.748,1.299,995.476
20.955,-2.793,995.011
23.639,0.802,996.231
22.103,-0.797,999.282
20.640,3.081,996.713
21.970,1.232,1002.129
22.085,-3.100,995.286
21.538,3.059,1000.009
23.875,0.387,995.731
20.179,1.689,1001.159
19.494,6.346,996.809
25.106,-0.481,998.626
22.244,2.820,999.238
18.444,3.459,999.794
19.444,-1.539,998.119
22.988,3.113,995.362
20.715,-1.308,995.668
20.397,0.582,1000.180
21.431,2.797,1001.984
20.658,1.255,1000.726
21.216,-1.464,999.024
24.114,2.254,997.114
22.275,-2.948,1000.026
22.015,-2.072,997.518
25.445,0.282,999.609
19.258,-1.264,995.026
18.507,1.338,1002.322
24.642,-0.938,1002.719
19.131,1.245,999.236
23.158,-2.148,1003.160
21.394,1.908,1000.934
21.692,-0.855,1000.299
25.699,-0.891,1001.708
21.933,-0.327,999.986
21.277,-0.655,1004.141
19.747,1.509,994.774
22.234,2.680,1001.497
25.335,0.693,1000.781
19.052,4.148,997.277
22.247,2.909,1001.995
21.213,5.489,1000.999
20.979,0.389,1000.112
20.167,1.550,998.008
23.327,0.093,999.459
22.524,1.551,996.009
20.959,-2.755,992.906
21.165,-0.426,998.498
26.870,0.357,999.625
23.036,-3.357,999.656
16.776,3.556,999.025
22.796,-2.333,998.129
23.150,-0.177,997.897
22.661,-4.775,1002.000
24.203,-0.274,999.962
23.381,-4.103,998.123
22.069,0.084,995.875
26.011,-2.230,997.895
20.133,-0.418,999.157
17.107,1.283,1000.389
21.635,-2.804,995.905
18.821,-0.886,1001.406
20.740,1.421,1000.713
23.102,0.034,1000.119
20.299,-3.647,995.152
23.067,2.006,995.720
22.335,-1.913,998.353
21.485,4.310,999.721
18.309,2.021,1000.523
22.358,-0.830,997.425
22.610,-0.250,1001.138
22.483,0.679,997.872
22.847,-2.247,1002.428
22.047,0.214,1001.290
20.462,-0.059,997.291
21.339,1.179,992.534
21.308,4.680,1002.270
22.557,-0.637,998.555
19.787,-1.514,999.329
21.173,0.084,995.137
20.223,-2.946,998.240
20.874,-2.365,995.056
21.301,0.093,1004.372
22.190,-0.073,998.162
25.325,0.615,998.640
22.918,1.405,998.643
18.495,5.109,1001.306
22.524,-0.264,998.197
19.192,3.290,999.187
18.588,-0.899,993.032
23.723,-0.339,1001.992
21.360,-7.263,999.037
27.631,13.262,1008.494
28.795,-2.247,991.329
26.948,-8.028,1000.583
24.322,13.617,1013.583
21.647,-2.174,995.549
24.099,2.854,999.424
20.466,-0.515,993.627
22.511,3.578,1005.006
25.074,3.019,997.164
22.791,5.664,999.952
21.628,4.686,1000.098
20.067,4.068,1001.518
21.929,3.598,1001.405
21.633,9.260,1001.754
23.428,3.102,997.268
24.181,5.845,998.987
23.910,-0.105,999.623
21.961,4.762,1000.193
22.769,1.107,1002.109
22.745,1.580,996.456
24.528,10.017,1004.405
27.170,3.010,1001.300
16.954,0.389,987.572
24.802,0.470,992.838
25.143,1.075,1003.336
28.241,1.466,999.690
19.708,3.529,1001.936
19.892,0.754,1002.632
17.357,1.855,1000.169
20.917,3.273,1002.350
21.495,4.042,1000.362
23.529,-1.181,998.046
20.887,0.050,1003.355
22.533,-2.151,998.973
19.976,6.255,1003.937
26.965,-7.006,1005.233
22.485,0.916,1007.755
22.933,-6.894,1001.806
12.866,-5.472,1000.664
23.177,-4.396,999.267
22.101,6.077,993.108
21.032,-0.357,1000.136
20.039,20.284,998.088
-1.825,29.608,995.991
42.644,-4.830,991.841
0.496,-4.112,992.160
112.930,-36.743,994.391
104.499,-25.206,998.869
2.130,2.656,999.917
51.470,-5.286,1002.237
31.244,-0.564,989.168
26.541,-2.139,1002.439
12.017,-3.581,986.219
17.332,1.134,1004.906
17.249,7.947,1004.469
17.709,-27.435,996.190
14.372,-48.115,1004.204
45.804,-13.217,996.237
22.974,-8.186,998.359
37.074,-24.333,1010.038
14.404,2.266,1007.659
42.746,-14.133,985.185
22.715,11.104,1076.222
48.887,-15.041,1202.434
150.876,-22.567,1256.368
376.383,19.140,1336.953
749.612,9.659,1113.062
642.824,40.412,859.896
-39.988,-3.219,712.641
